"고유번호","일련번호","도시계획사항 코드","도시계획사항 명칭","결정조서 일련번호","고시 일련번호","라벨","고시일자","X 좌표","Y 좌표"
"1264","제2종일반주거지역_UQA12220170928807","UQA122","제2종일반주거지역","UQA12220170928807","58039400","제2종일반주거지역","20170626","649515.9726","8076.852925"
"1265","제2종일반주거지역(7층이하)_UQA12420160225071","UQA124","제2종일반주거지역(7층이하)","UQA12420160225071","58036172","제2종일반주거지역(7층이하)","20141211","32140.10872","793.0684754"
"1266","제2종일반주거지역(7층이하)_00848","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","9608.5617","516.3300045"
"1267","제2종일반주거지역(7층이하)_00420","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","1173.906018","384.9601569"
"1268","제2종일반주거지역_01339","UQA122","제2종일반주거지역","","","제2종일반주거지역","","2592.880613","200.3377818"
"1269","제1종일반주거지역_UQA12120110620019","UQA121","제1종일반주거지역","UQA12120110620019","58027372","제1종일반주거지역","20110609","6028.673172","719.5885231"
"1270","제2종일반주거지역(7층이하)_00895","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","42235.2988","2288.104673"
"1271","제2종일반주거지역_00206","UQA122","제2종일반주거지역","","","제2종일반주거지역","","3670.528515","283.4320401"
"1272","제2종일반주거지역(7층이하)_00760","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","1660.961418","428.5557607"
"1273","제2종일반주거지역_00663","UQA122","제2종일반주거지역","","","제2종일반주거지역","","27040.00691","888.9076947"
"1274","준주거지역_4452","UQA130","준주거지역","","","준주거지역","","364686.7959","4874.997438"
"1275","제2종일반주거지역_00576","UQA122","제2종일반주거지역","","","제2종일반주거지역","","224846.9858","3604.651717"
"1276","제3종일반주거지역_00364","UQA123","제3종일반주거지역","","","제3종일반주거지역","","111405.3295","2098.10081"
"1277","제2종일반주거지역_UQA12220131226000","UQA122","제2종일반주거지역","UQA12220131226000","58032325","제2종일반주거지역","20131024","18649.17041","813.7541901"
"1278","제3종일반주거지역_UQA12320171016829","UQA123","제3종일반주거지역","UQA12320171016829","58039422","제3종일반주거지역","20170615","81958.87075","2319.070679"
"1279","제1종일반주거지역_01103","UQA121","제1종일반주거지역","","","제1종일반주거지역","","12.40925585","21.46022232"
"1280","제2종일반주거지역_01411","UQA122","제2종일반주거지역","","","제2종일반주거지역","","1808.25822","185.2142884"
"1281","제1종일반주거지역_00801","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1262.687881","158.2766603"
"1282","제3종일반주거지역_UQA12320160909249","UQA123","제3종일반주거지역","UQA12320160909249","58037032","3종일반주거지역","20160804","54017.12022","1130.599294"
"1283","준주거지역_UQA13020171130193","UQA130","준주거지역","UQA13020171130193","58039612","준주거지역","20170608","42509.78394","1261.127682"
"1284","준주거지역_UQA13020171129144","UQA130","준주거지역","UQA13020171129144","58039595","준주거지역","20170712","478076.1888","8631.408325"
"1285","제2종일반주거지역(7층이하)_UQA12420171129138","UQA124","제2종일반주거지역(7층이하)","UQA12420171129138","58039592","제2종일반주거지역(7층이하)","20170525","16344.50825","1019.253952"
"1286","제3종일반주거지역_UQA12320171204225","UQA123","제3종일반주거지역","UQA12320171204225","58039633","제3종일반주거지역","20170119","68087.02688","1715.141969"
"1287","준주거지역_UQA13020171027911","UQA130","준주거지역","UQA13020171027911","58039487","준주거지역","20170223","33138.71202","1186.887792"
"1288","제2종일반주거지역_UQA12220180813720","UQA122","제2종일반주거지역","UQA12220180813720","58041932","제2종일반주거지역","20171026","200631.1242","4473.621983"
"1289","제3종일반주거지역_UQA12320101228606","UQA123","제3종일반주거지역","UQA12320101228606","58041975","제3종일반주거지역","20180302","17752.55208","531.8192"
"1290","제2종일반주거지역_UQA12220180813724","UQA122","제2종일반주거지역","UQA12220180813724","58041932","제2종일반주거지역","20180531","62576.713","1567.229467"
"1291","제2종일반주거지역_UQA12220180813722","UQA122","제2종일반주거지역","UQA12220180813722","58041932","제2종일반주거지역","20171026","348191.8304","7531.897588"
"1292","제3종일반주거지역_UQA12320180816731","UQA123","제3종일반주거지역","UQA12320180816731","58041975","제3종일반주거지역","20180302","17752.55208","531.8192"
"1293","제2종일반주거지역_UQA12220180816726","UQA122","제2종일반주거지역","UQA12220180816726","58041973","제2종일반주거지역","20171228","116970.7331","1525.870411"
"1294","준주거지역_UQA13020180816728","UQA130","준주거지역","UQA13020180816728","58041973","준주거지역","20171228","63028.02319","1250.620092"
"1295","제2종일반주거지역(7층이하)_UQA12420171113046","UQA124","제2종일반주거지역(7층이하)","UQA12420171113046","58039529","제2종일반주거지역(7층)","20170209","27578.96119","3097.094189"
"1296","제1종일반주거지역_UQA12120171129160","UQA121","제1종일반주거지역","UQA12120171129160","58039600","제1종일반주거지역","20170518","42692.87508","1249.945763"
"1297","준주거지역_UQA13020130822653","UQA130","준주거지역","UQA13020130822653","58031649","준주거지역","20130808","92642.55437","2338.000396"
"1298","제1종일반주거지역_01016","UQA121","제1종일반주거지역","","","제1종일반주거지역","","443569.9395","5193.424447"
"1299","제2종일반주거지역(7층이하)_00359","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","243024.6912","3816.745619"
"1300","제1종일반주거지역_00044","UQA121","제1종일반주거지역","","","제1종일반주거지역","","0.050910675","3.107249687"
"1301","제2종일반주거지역_00484","UQA122","제2종일반주거지역","","","제2종일반주거지역","","1306.855269","156.726918"
"1302","제1종일반주거지역_00471","UQA121","제1종일반주거지역","","","제1종일반주거지역","","44.10493263","31.20524684"
"1303","제1종일반주거지역_00443","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1498.527817","168.6998683"
"1304","제2종일반주거지역_UQA12220070314491","UQA122","제2종일반주거지역","UQA12220070314491","9672","제2종일반주거지역","","11575.20544","586.7728375"
"1305","제2종일반주거지역_01102","UQA122","제2종일반주거지역","","","제2종일반주거지역","","18916.0321","814.9332246"
"1306","제1종일반주거지역_00769","UQA121","제1종일반주거지역","","","제1종일반주거지역","","2997.343","452.1590439"
"1307","제2종일반주거지역_00699","UQA122","제2종일반주거지역","","","제2종일반주거지역","","12970.25353","600.7406224"
"1308","제2종일반주거지역_00164","UQA122","제2종일반주거지역","","","제2종일반주거지역","","1092.349042","142.5501703"
"1309","제1종일반주거지역_00223","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1015.462858","127.3969534"
"1310","제1종일반주거지역_00037","UQA121","제1종일반주거지역","","","제1종일반주거지역","","301.6707119","94.45923015"
"1311","제1종일반주거지역_00253","UQA121","제1종일반주거지역","","","제1종일반주거지역","","322995.0164","10645.75628"
"1312","준주거지역_4820","UQA130","준주거지역","","","준주거지역","","11007.16131","466.7414911"
"1313","제2종일반주거지역_00403","UQA122","제2종일반주거지역","","","제2종일반주거지역","","0.43525547","23.4283607"
"1314","제1종일반주거지역_01282","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1313.563744","240.0122092"
"1315","제1종일반주거지역_01095","UQA121","제1종일반주거지역","","","제1종일반주거지역","","268.3448779","64.04437919"
"1316","제1종일반주거지역_01201","UQA121","제1종일반주거지역","","","제1종일반주거지역","","8245.275082","617.6691051"
"1317","제3종일반주거지역_UQA12320180629583","UQA123","제3종일반주거지역","UQA12320180629583","58041412","제3종일반주거지역","20171019","105394.8606","1658.567405"
"1318","준주거지역_UQA13020180629585","UQA130","준주거지역","UQA13020180629585","58041494","준주거지역","20180302","53554.1359","2225.881139"
"1319","제2종일반주거지역_UQA12220180629591","UQA122","제2종일반주거지역","UQA12220180629591","58041695","제2종일반주거지역(12)","20171130","141356.701","2345.712523"
"1320","제3종일반주거지역_UQA12320180629593","UQA123","제3종일반주거지역","UQA12320180629593","58041695","제3종일반주거지역","20171130","589.4159662","101.9491314"
"1321","제3종일반주거지역_00472","UQA123","제3종일반주거지역","","","제3종일반주거지역","","387439.0937","9608.029271"
"1322","제2종일반주거지역_UQA12220130326368","UQA122","제2종일반주거지역","UQA12220130326368","58030839","제2종일반주거지역(12층)","20130307","1241396.342","11390.78202"
"1323","준주거지역_UQA13020121207268","UQA130","준주거지역","UQA13020121207268","58030279","준주거지역","20120726","83381.76203","4388.400268"
"1324","제3종일반주거지역_00221","UQA123","제3종일반주거지역","","","제3종일반주거지역","","23662.44166","2089.005255"
"1325","제3종일반주거지역_UQA12320180808711","UQA123","제3종일반주거지역","UQA12320180808711","58041900","제3종일반주거지역","20180315","17226.22224","525.2982773"
"1326","제3종일반주거지역_UQA12320180808705","UQA123","제3종일반주거지역","UQA12320180808705","58041900","제3종일반주거지역","20180315","77216.67015","1311.956817"
"1327","제2종일반주거지역(7층이하)_00778","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","536753.596","4760.633243"
"1328","제3종일반주거지역_UQA12320051208094","UQA123","제3종일반주거지역","UQA12320051208094","7635","제3종일반주거지역","","171622.8962","2561.73171"
"1329","제2종일반주거지역(7층이하)_00446","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","43553.64479","1584.06372"
"1330","제1종일반주거지역_00982","UQA121","제1종일반주거지역","","","제1종일반주거지역","","37902.51384","1579.680599"
"1331","준주거지역_45029","UQA130","준주거지역","45029","4359","준주거지역","","24903.05386","959.9036524"
"1332","준주거지역_4344","UQA130","준주거지역","32919","1835","준주거지역","","30891.90238","842.3425262"
"1333","제2종일반주거지역_UQA12220110126692","UQA122","제2종일반주거지역","UQA12220110126692","58026372","제2종일반주거지역","20110120","13790.44032","804.9065853"
